BLOCKID,SENATE
090034736013010, 2
090035039001000, 2
090034714005000, 2
090034735013001, 2
090035042001010, 2
090034737003011, 2
090034711003019, 2
090035245011000, 2
090034735012003, 2
090035018003002, 2
090034735013004, 2
090034731001006, 2
090034715002010, 2
090034713004001, 2
090034731004000, 2
090034737006007, 2
090035245011003, 2
090034734002001, 2
090034731001004, 2
090039801001014, 2
090034713003013, 2
090035021002014, 2
090034735011008, 2
090035245022006, 2
090035015002006, 2
090034731003008, 2
090034713002003, 2
090034736022008, 2
090035015001009, 2
090034737004006, 2
090035031022002, 2
090034736011011, 2
090034734001019, 2
090034734001016, 2
090035037001007, 2
090034737006000, 2
090034735023005, 2
090035246003004, 2
090035042001006, 2
090034713004004, 2
090034714004008, 2
090034731005011, 2
090035029002003, 2
090035031011008, 2
090035038001009, 2
090034735011053, 2
090034711003003, 2
090034737006005, 2
090034738002000, 2
090035042001008, 2
090034712002008, 2
090035039002001, 2
090035039002005, 2
090035033001002, 2
090034713004007, 2
090035039001014, 2
090035244002000, 2
090034736022001, 2
090039801001033, 2
090034731005009, 2
090034738001008, 2
090034714002015, 2
090035246002001, 2
090035039004009, 2
090034713003018, 2
090034713003017, 2
090034736012007, 2
090034734002008, 2
090035245012003, 2
090034735011009, 2
090035031011004, 2
090035039003010, 2
090035014001001, 2
090034713002014, 2
090035038001001, 2
090034734001003, 2
090034735011014, 2
090035040002006, 2
090034711002002, 2
090034712002007, 2
090034738002001, 2
090034736011005, 2
090034737004001, 2
090034714004003, 2
090034714001003, 2
090034714004009, 2
090035039001015, 2
090035037001005, 2
090034738002006, 2
090034736021002, 2
090034735011052, 2
090035038001006, 2
090034712001005, 2
090034737005008, 2
090035033002000, 2
090034731005013, 2
090034713003007, 2
090035039004016, 2
090034712002009, 2
090034712002015, 2
090035039002000, 2
090035244001005, 2
090039801001012, 2
090035246002000, 2
090034712001008, 2
090035245012001, 2
090034737003008, 2
090034711002024, 2
090034735011033, 2
090035042003005, 2
090034713004003, 2
090034714002014, 2
090034735011007, 2
090039801001004, 2
090034731003001, 2
090034712001013, 2
090034712002021, 2
090034734002010, 2
090035015002007, 2
090035039003008, 2
090035015001001, 2
090035245022005, 2
090035246001007, 2
090035245022004, 2
090035039004026, 2
090034735013011, 2
090035042001003, 2
090039801001003, 2
090034731004015, 2
090034711001005, 2
090035040001004, 2
090034738002023, 2
090035246003003, 2
090034735011004, 2
090034713002010, 2
090035031011001, 2
090034731001005, 2
090034736013001, 2
090035037002006, 2
090034735011036, 2
090034712002010, 2
090034713004009, 2
090035039001013, 2
090034735013005, 2
090034714002002, 2
090034715001010, 2
090034713001014, 2
090035038001007, 2
090034712002023, 2
090035040001009, 2
090035244002009, 2
090034736013018, 2
090034737001005, 2
090034737004022, 2
090035039001006, 2
090039801001021, 2
090034738002010, 2
090035015001005, 2
090034736012000, 2
090034735012006, 2
090035012001001, 2
090034735011050, 2
090034711003020, 2
090035246001000, 2
090034737005001, 2
090034738002024, 2
090035039002010, 2
090034715001015, 2
090039801001015, 2
090034734001010, 2
090034712002011, 2
090035015002005, 2
090035042001001, 2
090035018003001, 2
090034736012006, 2
090034735011027, 2
090034713003001, 2
090034712001014, 2
090034738001005, 2
090034735012004, 2
090034713003003, 2
090034731001000, 2
090034736021005, 2
090034715002018, 2
090034713001007, 2
090034714002010, 2
090034714002009, 2
090034734001007, 2
090034711003011, 2
090034731005007, 2
090035039004000, 2
090035246003016, 2
090035012001007, 2
090034711003008, 2
090034735011016, 2
090035040001011, 2
090035245021004, 2
090039801001006, 2
090034735011040, 2
090035244001003, 2
090034737003000, 2
090035246003017, 2
090034712001001, 2
090035246003002, 2
090034735013009, 2
090034735023007, 2
090039801001009, 2
090034711003000, 2
090035246003011, 2
090034713001009, 2
090039801001011, 2
090034737004008, 2
090034737006004, 2
090034736021000, 2
090034737002006, 2
090034736011004, 2
090034736013012, 2
090034735012007, 2
090034715002021, 2
090034737005006, 2
090035031011000, 2
090034734002006, 2
090034738002002, 2
090034736022006, 2
090034711002004, 2
090034738001009, 2
090034735011021, 2
090034736012011, 2
090034736011014, 2
090034736011012, 2
090034736021001, 2
090035246001001, 2
090034714002003, 2
090034737007000, 2
090034714005006, 2
090034737006003, 2
090034737007011, 2
090035040003008, 2
090034715002006, 2
090035039001002, 2
090034731004009, 2
090034731003004, 2
090039801001020, 2
090034738001013, 2
090034735013020, 2
090034714005003, 2
090034714003000, 2
090035039004004, 2
090035039004022, 2
090034712002020, 2
090034736013013, 2
090035246002004, 2
090035040003006, 2
090034715002000, 2
090035039001005, 2
090034737004003, 2
090034737006010, 2
090035039001003, 2
090035014002000, 2
090034738002025, 2
090035039001007, 2
090034731005010, 2
090035039004027, 2
090035040001012, 2
090034735011012, 2
090035040003004, 2
090034715002022, 2
090034731003002, 2
090034715001003, 2
090035031011003, 2
090035246001004, 2
090034737007007, 2
090034711001002, 2
090034711002006, 2
090034737004007, 2
090035037002002, 2
090039801001000, 2
090034736022010, 2
090034715002020, 2
090034713003009, 2
090034731002005, 2
090035037002008, 2
090034736013009, 2
090034714002007, 2
090034731004003, 2
090034735011042, 2
090034711002007, 2
090034731005006, 2
090035031022000, 2
090034711001007, 2
090034737001008, 2
090034712001000, 2
090034735013014, 2
090035013001004, 2
090035037002001, 2
090035246003009, 2
090034712001004, 2
090034736022009, 2
090034737001004, 2
090034735011024, 2
090035039004019, 2
090034713002015, 2
090035039001010, 2
090035246002003, 2
090035246003000, 2
090035042003003, 2
090034713002000, 2
090035246003013, 2
090034731004011, 2
090034714002001, 2
090035039004002, 2
090034711001009, 2
090034735011028, 2
090034737007004, 2
090034737006006, 2
090034737006009, 2
090035031022001, 2
090034734001004, 2
090035042002001, 2
090034715002025, 2
090035246003015, 2
090035040003001, 2
090034715001001, 2
090034737005004, 2
090034715001004, 2
090035246001003, 2
090034737004004, 2
090035039004011, 2
090035244001014, 2
090034734001018, 2
090035033001000, 2
090035246003019, 2
090034737004019, 2
090034738002019, 2
090034735011015, 2
090035245021000, 2
090034734001021, 2
090035018003000, 2
090034737007006, 2
090034737006001, 2
090034738001001, 2
090034738001003, 2
090035039004003, 2
090035246003010, 2
090035012001000, 2
090034737003009, 2
090035038001011, 2
090034714005002, 2
090035012002001, 2
090035038001005, 2
090034736011008, 2
090034734002013, 2
090034715002034, 2
090034711003009, 2
090035012002002, 2
090035017001010, 2
090034735011051, 2
090034714003001, 2
090034737005009, 2
090034714002019, 2
090034713003005, 2
090034738002012, 2
090035031011005, 2
090034735011026, 2
090034737004005, 2
090034736013000, 2
090034737005007, 2
090034713001015, 2
090034731004007, 2
090034736013008, 2
090034734001013, 2
090034734002000, 2
090034736013022, 2
090035244002004, 2
090034714005001, 2
090034738002018, 2
090034738001014, 2
090035040001003, 2
090034731004002, 2
090034711002020, 2
090035012001005, 2
090034713001008, 2
090034715002033, 2
090034736022000, 2
090034711003017, 2
090034736013017, 2
090035039002007, 2
090034715001007, 2
090034734001009, 2
090034734001002, 2
090035031023000, 2
090034736011013, 2
090035021002018, 2
090034735011044, 2
090034737004020, 2
090034715002024, 2
090034711003013, 2
090035039004020, 2
090034736013020, 2
090035014001002, 2
090035245012005, 2
090034735011022, 2
090034712002004, 2
090034737003002, 2
090034736021003, 2
090034713001005, 2
090034714005004, 2
090034734002009, 2
090034731004004, 2
090035031011007, 2
090035012002006, 2
090035035001003, 2
090034713003010, 2
090035015002002, 2
090034731005003, 2
090034712001016, 2
090034711003016, 2
090035039004021, 2
090035014001000, 2
090034712002002, 2
090034736022004, 2
090034731002007, 2
090034737002011, 2
090034715002004, 2
090034735012002, 2
090035012001002, 2
090034712001006, 2
090034711003012, 2
090034734002015, 2
090034712001003, 2
090034737007002, 2
090034738001016, 2
090035015002000, 2
090035244001002, 2
090035031021000, 2
090034738002017, 2
090035039002002, 2
090034731004001, 2
090034734002016, 2
090034737002002, 2
090035031021001, 2
090034714004006, 2
090035039003009, 2
090035042003004, 2
090034737001000, 2
090034737003004, 2
090034713001010, 2
090035015001003, 2
090034737004011, 2
090035245021001, 2
090035039003000, 2
090034731004008, 2
090034737002003, 2
090034736012010, 2
090034711003010, 2
090034735023004, 2
090035038001004, 2
090034738001017, 2
090034713002012, 2
090034714005010, 2
090035033003001, 2
090035037002005, 2
090039801001005, 2
090034731003003, 2
090034737004023, 2
090034735013008, 2
090034735012008, 2
090034737002000, 2
090034873001022, 3
090034872022007, 3
090035106003009, 3
090034841004003, 3
090034842002018, 3
090035109001005, 3
090034872013023, 3
090035114001005, 3
090135352003019, 3
090034842002013, 3
090035114002009, 3
090035106002002, 3
090035106001008, 3
090035111001011, 3
090035107002003, 3
090035102002031, 3
090035112001005, 3
090034872011021, 3
090035107001004, 3
090035110002014, 3
090035102001016, 3
090034871002017, 3
090034871001025, 3
090035109001018, 3
090135352003021, 3
090135351014004, 3
090034872012000, 3
090034872013000, 3
090035106004012, 3
090034842003016, 3
090035103003005, 3
090035103003013, 3
090034871003012, 3
090035107004011, 3
090034873001026, 3
090034875003001, 3
090034872021010, 3
090035106003001, 3
090034874001013, 3
090035103001001, 3
090034871004027, 3
090034842002021, 3
090034841004002, 3
090034871001011, 3
090034842003007, 3
090034841001003, 3
090035111003004, 3
090034875001015, 3
090035107001009, 3
090135351012001, 3
090034842004005, 3
090035105001008, 3
090034871003006, 3
090034842003004, 3
090034872012001, 3
090034841004004, 3
090035111002006, 3
090035112003009, 3
090035102001001, 3
090034841003004, 3
090034871004006, 3
090034841002019, 3
090035111001007, 3
090034874002012, 3
090035114001009, 3
090035112003007, 3
090035106002012, 3
090034871002019, 3
090034871004022, 3
090035101001004, 3
090034842001016, 3
090035114002012, 3
090034871001017, 3
090035101001000, 3
090135351012003, 3
090035107004013, 3
090034841005029, 3
090034842001030, 3
090034873001038, 3
090035113001003, 3
090035113002004, 3
090035111001004, 3
090035101001010, 3
090034842002017, 3
090034841002010, 3
090034841002012, 3
090035105001000, 3
090035112001006, 3
090035105002014, 3
090035112003010, 3
090034842002000, 3
090034872013011, 3
090034873001020, 3
090034871002021, 3
090034874002013, 3
090034872013031, 3
090035107003004, 3
090035109001007, 3
090035113003002, 3
090034873001005, 3
090035102001012, 3
090034871004003, 3
090035104004007, 3
090035105001011, 3
090035112002000, 3
090034873001013, 3
090035106001030, 3
090034875003004, 3
090034874001010, 3
090035103003000, 3
090034842001023, 3
090035113003001, 3
090034841001001, 3
090034871003001, 3
090034875003011, 3
090135351013003, 3
090034842004011, 3
090034841001005, 3
090135351015009, 3
090035109003006, 3
090034841003000, 3
090034842001014, 3
090035105002003, 3
090034872011007, 3
090035112001008, 3
090034874001025, 3
090035111001015, 3
090035111001002, 3
090034874001015, 3
090034842001002, 3
090034872013007, 3
090034873001017, 3
090035108001013, 3
090034841005012, 3
090034875001006, 3
090034872012019, 3
090135352001017, 3
090035106001016, 3
090034842001009, 3
090035113003007, 3
090035114001007, 3
090034841003007, 3
090034873001018, 3
090035112002003, 3
090035106002004, 3
090135352003025, 3
090034875002004, 3
090035102001006, 3
090034871002026, 3
090035107002005, 3
090034842001026, 3
090034874002019, 3
090034874002008, 3
090035111003000, 3
090034842001025, 3
090034873001035, 3
090034875001001, 3
090034872021013, 3
090135351015005, 3
090035109003014, 3
090035111003009, 3
090035110002003, 3
090035102001003, 3
090035107002012, 3
090135351022024, 3
090034872013027, 3
090034842003014, 3
090034841004012, 3
090034842001028, 3
090034874001001, 3
090035102002012, 3
090035106004005, 3
090034842004009, 3
090034872013026, 3
090035106003005, 3
090034842003021, 3
090034871004018, 3
090034841004010, 3
090035106001031, 3
090034874001024, 3
090035108001011, 3
090035103003018, 3
090035104005003, 3
090035105001002, 3
090034875002008, 3
090135352001016, 3
090035107002011, 3
090034871001010, 3
090034871002011, 3
090035107004002, 3
090035110002012, 3
090034871001022, 3
090034875005014, 3
090135351023000, 3
090135351023017, 3
090034871003003, 3
090034841004011, 3
090034875003007, 3
090034871002010, 3
090135352001018, 3
090034842002004, 3
090035108003004, 3
090034872021020, 3
090034842002010, 3
090135351023010, 3
090035102002013, 3
090034872021003, 3
090035101001015, 3
090034875005000, 3
090035103001007, 3
090034875005002, 3
090034841001002, 3
090034871003011, 3
090034872013021, 3
090035112001007, 3
090034875003008, 3
090034841005001, 3
090035104004004, 3
090135351014003, 3
090135351014007, 3
090034872011024, 3
090035102002016, 3
090035102001021, 3
090034842001021, 3
090035101001006, 3
090035113001001, 3
090034872013017, 3
090034872021005, 3
090035109002007, 3
090035113002000, 3
090034841005030, 3
090035109003019, 3
090034871004013, 3
090034871004009, 3
090035105001009, 3
090035106001021, 3
090035104003000, 3
090034871001019, 3
090035106003010, 3
090034841003013, 3
090034874002005, 3
090035102002005, 3
090034841004000, 3
090034842004000, 3
090034875003005, 3
090035107004014, 3
090035106002005, 3
090035111002000, 3
090035112003000, 3
090034872012002, 3
090035104005004, 3
090035104004005, 3
090034875001008, 3
090035109002005, 3
090035108001019, 3
090034842001017, 3
090035107003003, 3
090135352001022, 3
090035114002016, 3
090035114002010, 3
090035106004008, 3
090035113003004, 3
090034872021017, 3
090034872011028, 3
090135352003018, 3
090135351023008, 3
090034842004002, 3
090034871001013, 3
090035106004010, 3
090034872013020, 3
090034872022010, 3
090034841002013, 3
090034841004001, 3
090034841002018, 3
090034875003014, 3
090035102002030, 3
090034874001018, 3
090034842002005, 3
090034871004004, 3
090034873001030, 3
090035104002004, 3
090034842002006, 3
090035110001015, 3
090035104002001, 3
090135352003012, 3
090135351012010, 3
090034842004019, 3
090034872012017, 3
090035111001014, 3
090035109003004, 3
090035107004007, 3
090034873001000, 3
090034842004010, 3
090034872012006, 3
090035106004002, 3
090034874002003, 3
090034842003012, 3
090034872011027, 3
090035102001020, 3
090135351011007, 3
090035102001008, 3
090034841004005, 3
090034873001015, 3
090034871004010, 3
090034874002010, 3
090035110002001, 3
090135351011003, 3
090135351011013, 3
090034873001023, 3
090034842003001, 3
090034842003024, 3
090034842003020, 3
090034841003003, 3
090034873001032, 3
090035103003020, 3
090034874002018, 3
090035103002004, 3
090035109003007, 3
090035106001043, 3
090035108003001, 3
090035108002006, 3
090135351015002, 3
090035106001009, 3
090034841005008, 3
090034842003011, 3
090035109002002, 3
090034873001029, 3
090034874002009, 3
090035106003013, 3
090035104001004, 3
090034872013032, 3
090034875005023, 3
090034841005020, 3
090034872011008, 3
090035107001007, 3
090035110001014, 3
090035110003000, 3
090135351015012, 3
090034842003027, 3
090034842003025, 3
090035103003022, 3
090035114001002, 3
090035111001012, 3
090035110001001, 3
090034841003008, 3
090034875004006, 3
090035107002002, 3
090035107002008, 3
090034842003023, 3
090034841002001, 3
090035113003008, 3
090135352001019, 3
090135352001008, 3
